drugcomb
('DB00002', 'DB12089')
('DB00002', 'DB12090')
('DB00002', 'DB12102')
('DB00002', 'DB12104')
('DB00002', 'DB12118')
('DB00002', 'DB12119')
('DB00002', 'DB12142')
('DB00002', 'DB12152')
('DB00002', 'DB12157')
('DB00002', 'DB12159')
('DB00002', 'DB12169')
('DB00002', 'DB12189')
('DB00002', 'DB12202')
('DB00002', 'DB12205')
('DB00002', 'DB12213')
('DB00002', 'DB12240')
('DB00002', 'DB12246')
('DB00002', 'DB12250')
('DB00002', 'DB12261')
('DB00002', 'DB12274')
('DB00002', 'DB12296')
('DB00002', 'DB12317')
('DB00002', 'DB12331')
('DB00002', 'DB12335')
('DB00002', 'DB12342')
('DB00002', 'DB12344')
('DB00002', 'DB12363')
('DB00002', 'DB12396')
('DB00002', 'DB12413')
('DB00002', 'DB12456')
('DB00002', 'DB12489')
('DB00002', 'DB12498')
('DB00002', 'DB12520')
('DB00002', 'DB12530')
('DB00002', 'DB12534')
('DB00002', 'DB12560')
('DB00002', 'DB12584')
('DB00002', 'DB12589')
('DB00002', 'DB12609')
('DB00002', 'DB12683')
('DB00002', 'DB12698')
('DB00002', 'DB12701')
('DB00002', 'DB12718')
('DB00002', 'DB12734')
('DB00002', 'DB12773')
('DB00002', 'DB12775')
('DB00002', 'DB12797')
('DB00002', 'DB12807')
('DB00002', 'DB12815')
('DB00002', 'DB12820')
('DB00002', 'DB12826')
('DB00002', 'DB12844')
('DB00002', 'DB12845')
('DB00002', 'DB12849')
('DB00002', 'DB12891')
('DB00002', 'DB12893')
('DB00002', 'DB12917')
('DB00002', 'DB12943')
('DB00002', 'DB12976')
('DB00002', 'DB13017')
('DB00002', 'DB13037')
('DB00002', 'DB13045')
('DB00002', 'DB13073')
('DB00002', 'DB13127')
('DB00002', 'DB13140')
('DB00002', 'DB13375')
('DB00002', 'DB13535')
('DB00002', 'DB13886')
('DB00002', 'DB13923')
('DB00002', 'DB13976')
('DB00002', 'DB13979')
('DB00002', 'DB14004')
('DB00002', 'DB14012')
('DB00002', 'DB14039')
('DB00002', 'DB14040')
('DB00002', 'DB14041')
('DB00002', 'DB14042')
('DB00002', 'DB14211')
('DB00002', 'DB14580')
('DB00002', 'DB14597')
('DB00002', 'DB14707')
('DB00002', 'DB14724')
('DB00002', 'DB14762')
('DB00002', 'DB14776')
('DB00002', 'DB14778')
('DB00002', 'DB14784')
('DB00002', 'DB14809')
('DB00002', 'DB14811')
('DB00002', 'DB14824')
('DB00002', 'DB14843')
('DB00002', 'DB14864')
('DB00002', 'DB14871')
('DB00002', 'DB14877')
('DB00002', 'DB14891')
('DB00002', 'DB14897')
('DB00002', 'DB14905')
('DB00002', 'DB14907')
('DB00002', 'DB14908')
('DB00002', 'DB14919')
('DB00002', 'DB14947')
('DB00002', 'DB14952')
('DB00002', 'DB14959')
('DB00002', 'DB14962')
('DB00002', 'DB14967')
('DB00002', 'DB14988')
('DB00002', 'DB14997')
('DB00002', 'DB15014')
('DB00002', 'DB15022')
('DB00002', 'DB15044')
('DB00002', 'DB15045')
('DB00002', 'DB15076')
('DB00002', 'DB15089')
('DB00002', 'DB15090')
('DB00002', 'DB15101')
('DB00002', 'DB15104')
('DB00002', 'DB15113')
('DB00002', 'DB15118')
('DB00002', 'DB15135')
('DB00002', 'DB15160')
('DB00002', 'DB15172')
('DB00002', 'DB15225')
('DB00002', 'DB15252')
('DB00002', 'DB15253')
('DB00002', 'DB15277')
('DB00002', 'DB15336')
('DB00002', 'DB15349')
('DB00002', 'DB15363')
('DB00002', 'DB15383')
('DB00002', 'DB15397')
('DB00002', 'DB15409')
('DB00002', 'DB15415')
('DB00002', 'DB15428')
('DB00002', 'DB15432')
('DB00002', 'DB15441')
('DB00002', 'DB15443')
('DB00002', 'DB15453')
('DB00002', 'DB15559')
('DB00002', 'DB15898')
('DB00002', 'DB15899')
('DB00002', 'DB15900')
('DB00002', 'DB15719')
('DB00002', 'DB16385')
('DB00002', 'DB15718')
('DB00002', 'DB05276')
('DB00002', 'DB11597')
('DB00002', 'DB15627')
('DB00002', 'DB08904')
('DB00002', 'DB15628')
('DB00002', 'DB15865')
('DB00002', 'DB16077')
('DB00002', 'DB16151')
('DB00002', 'DB16170')
('DB00002', 'DB16195')
('DB00002', 'DB16225')
('DB00002', 'DB16265')
('DB00002', 'DB16376')
('DB00002', 'DB16421')
('DB00002', 'DB16659')
('DB00002', 'DB16695')
('DB00002', 'DB15595')
('DB00002', 'DB15258')
('DB00002', 'DB00012')
('DB00002', 'DB00016')
('DB00002', 'DB08894')
('DB00002', 'DB09107')
('DB00002', 'DB15940')
('DB00002', 'DB15941')
('DB00002', 'DB16393')
('DB00002', 'DB16394')
('DB00002', 'DB16355')
('DB00002', 'DB16222')
('DB00002', 'DB16732')
('DB00002', 'DB14996')
('DB00002', 'DB16755')
('DB00002', 'DB15434')
('DB00002', 'DB15626')
('DB00002', 'DB15001')
('DB00002', 'DB00281')
('DB00002', 'DB00296')
('DB00002', 'DB00297')
('DB00002', 'DB00527')
('DB00002', 'DB00645')
('DB00002', 'DB00721')
('DB00002', 'DB00750')
('DB00002', 'DB00807')
('DB00002', 'DB00814')
('DB00002', 'DB00892')
('DB00002', 'DB00907')
('DB00002', 'DB00961')
('DB00002', 'DB01002')
('DB00002', 'DB01075')
('DB00002', 'DB01086')
('DB00002', 'DB01161')
('DB00002', 'DB03255')
('DB00002', 'DB05232')
('DB00002', 'DB06770')
('DB00002', 'DB06774')
('DB00002', 'DB08987')
('DB00002', 'DB09009')
('DB00002', 'DB09085')
('DB00002', 'DB09342')
('DB00002', 'DB09345')
('DB00002', 'DB11148')
('DB00002', 'DB11502')
('DB00002', 'DB12532')
('DB00002', 'DB13259')
('DB00002', 'DB13328')
('DB00002', 'DB13578')
('DB00002', 'DB13683')
('DB00002', 'DB16371')
('DB00002', 'DB14851')
('DB00002', 'DB16416')
('DB00002', 'DB06742')
('DB00002', 'DB15218')
('DB00002', 'DB14766')
('DB00002', 'DB15043')
('DB00002', 'DB14922')
('DB00004', 'DB00012')
('DB00004', 'DB00016')
('DB00004', 'DB08894')
('DB00004', 'DB09107')
('DB00004', 'DB00281')
('DB00004', 'DB00296')
('DB00004', 'DB00297')
('DB00004', 'DB00527')
('DB00004', 'DB00645')
('DB00004', 'DB00721')
('DB00004', 'DB00750')
('DB00004', 'DB00807')
('DB00004', 'DB00814')
('DB00004', 'DB00892')
('DB00004', 'DB00907')
('DB00004', 'DB00961')
('DB00004', 'DB01002')
('DB00004', 'DB01075')
('DB00004', 'DB01086')
('DB00004', 'DB01161')
('DB00004', 'DB03255')
('DB00004', 'DB05232')
('DB00004', 'DB06770')
('DB00004', 'DB06774')
('DB00004', 'DB08987')
('DB00004', 'DB09009')
('DB00004', 'DB09085')
('DB00004', 'DB09342')
('DB00004', 'DB09345')
('DB00004', 'DB11148')
('DB00004', 'DB11502')
('DB00004', 'DB12532')
('DB00004', 'DB13259')
('DB00004', 'DB13328')
('DB00004', 'DB13578')
('DB00004', 'DB13683')
('DB00004', 'DB06742')
('DB00004', 'DB14766')
('DB00005', 'DB00531')
('DB00005', 'DB00056')
('DB00005', 'DB00059')
('DB00005', 'DB00073')
('DB00005', 'DB00242')
('DB00005', 'DB00276')
('DB00005', 'DB00290')
('DB00005', 'DB00291')
('DB00005', 'DB00293')
('DB00005', 'DB00305')
('DB00005', 'DB00322')
('DB00005', 'DB00352')
('DB00005', 'DB00428')
('DB00005', 'DB00432')
('DB00005', 'DB00441')
('DB00005', 'DB00445')
('DB00005', 'DB00488')
('DB00005', 'DB00515')
('DB00005', 'DB00526')
('DB00005', 'DB00631')
('DB00005', 'DB00853')
('DB00005', 'DB00888')
('DB00005', 'DB00958')
('DB00005', 'DB00970')
('DB00005', 'DB01005')
('DB00005', 'DB01030')
('DB00005', 'DB01033')
('DB00005', 'DB01042')
('DB00005', 'DB01073')
('DB00005', 'DB01168')
('DB00005', 'DB01169')
('DB00005', 'DB01280')
('DB00005', 'DB08871')
('DB00005', 'DB08889')
('DB00005', 'DB08935')
('DB00005', 'DB09052')
('DB00005', 'DB09077')
('DB00005', 'DB11616')
('DB00005', 'DB12902')
('DB00005', 'DB01196')
('DB00005', 'DB00987')
('DB00005', 'DB05015')
('DB00005', 'DB00072')
('DB00005', 'DB00262')
('DB00005', 'DB00642')
('DB00005', 'DB11967')
('DB00005', 'DB12332')
('DB00005', 'DB11689')
('DB00005', 'DB09256')
('DB00005', 'DB00261')
('DB00005', 'DB00544')
('DB00005', 'DB06769')
('DB00005', 'DB04977')
('DB00005', 'DB01259')
('DB00005', 'DB12500')
('DB00005', 'DB11978')
('DB00005', 'DB11652')
('DB00005', 'DB01229')
('DB00005', 'DB06772')
('DB00005', 'DB00307')
('DB00005', 'DB00482')
('DB00005', 'DB00755')
('DB00005', 'DB15233')
('DB00005', 'DB00619')
('DB00005', 'DB01101')
('DB00005', 'DB08875')
('DB00005', 'DB09053')
('DB00005', 'DB11718')
('DB00005', 'DB09079')
('DB00005', 'DB11952')
('DB00005', 'DB12141')
('DB00005', 'DB12887')
('DB00005', 'DB11886')
('DB00005', 'DB06176')
('DB00005', 'DB00877')
('DB00005', 'DB01008')
('DB00005', 'DB01254')
('DB00005', 'DB00398')
('DB00005', 'DB00541')
('DB00005', 'DB00762')
('DB00005', 'DB01248')
('DB00005', 'DB01268')
('DB00005', 'DB05773')
('DB00005', 'DB06626')
('DB00005', 'DB09074')
('DB00005', 'DB12483')
('DB00005', 'DB00188')
('DB00005', 'DB01181')
('DB00005', 'DB05109')
('DB00005', 'DB12147')
('DB00005', 'DB13874')
('DB00005', 'DB05239')
('DB00005', 'DB09063')
('DB00005', 'DB09330')
('DB00005', 'DB11730')
('DB00005', 'DB11963')
('DB00005', 'DB12015')
('DB00005', 'DB00309')
('DB00005', 'DB00361')
('DB00005', 'DB00570')
('DB00005', 'DB04868')
('DB00005', 'DB06603')
('DB00005', 'DB08870')
('DB00005', 'DB09073')
('DB00005', 'DB08912')
('DB00005', 'DB12267')
('DB00005', 'DB00563')
('DB00005', 'DB11363')
('DB00005', 'DB11581')
('DB00005', 'DB11641')
('DB00005', 'DB11703')
('DB00005', 'DB15035')
('DB00005', 'DB06595')
('DB00005', 'DB09143')
('DB00005', 'DB11828')
('DB00005', 'DB11986')
('DB00005', 'DB12978')
('DB00005', 'DB14568')
('DB00005', 'DB09054')
('DB00005', 'DB09570')
('DB00005', 'DB12001')
('DB00005', 'DB11737')
('DB00005', 'DB12130')
('DB00005', 'DB15463')
('DB00005', 'DB16390')
('DB00005', 'DB06650')
('DB00005', 'DB12874')
('DB00006', 'DB01254')
('DB00006', 'DB09053')
('DB00006', 'DB08935')
('DB00006', 'DB01181')
('DB00006', 'DB04865')
('DB00006', 'DB06266')
('DB00006', 'DB01168')
('DB00006', 'DB00291')
('DB00006', 'DB00305')
('DB00006', 'DB00309')
('DB00006', 'DB00352')
('DB00006', 'DB00398')
('DB00006', 'DB00428')
('DB00006', 'DB00488')
('DB00006', 'DB00515')
('DB00006', 'DB00526')
('DB00006', 'DB00531')
('DB00006', 'DB00619')
('DB00006', 'DB00853')
('DB00006', 'DB00888')
('DB00006', 'DB00958')
('DB00006', 'DB00970')
('DB00006', 'DB01008')
('DB00006', 'DB01042')
('DB00006', 'DB01229')
('DB00006', 'DB01248')
('DB00006', 'DB04868')
('DB00006', 'DB05015')
('DB00006', 'DB05109')
('DB00006', 'DB05773')
('DB00006', 'DB06769')
('DB00006', 'DB06772')
('DB00006', 'DB08871')
('DB00006', 'DB08889')
('DB00006', 'DB09052')
('DB00006', 'DB09073')
('DB00006', 'DB09074')
('DB00006', 'DB09077')
('DB00006', 'DB09079')
('DB00006', 'DB15575')
('DB00007', 'DB00619')
('DB00007', 'DB04868')
('DB00007', 'DB06176')
('DB00007', 'DB11730')
('DB00007', 'DB11978')
('DB00007', 'DB00526')
('DB00007', 'DB06603')
('DB00007', 'DB09063')
('DB00007', 'DB09078')
('DB00007', 'DB11841')
('DB00007', 'DB12141')
('DB00007', 'DB14568')
('DB00007', 'DB11718')
('DB00007', 'DB00398')
('DB00007', 'DB01268')
('DB00007', 'DB08871')
('DB00007', 'DB08912')
('DB00007', 'DB01254')
('DB00007', 'DB00958')
('DB00007', 'DB00290')
('DB00007', 'DB00853')
('DB00007', 'DB01030')
('DB00007', 'DB01181')
('DB00007', 'DB06186')
('DB00007', 'DB08911')
('DB00007', 'DB09256')
('DB00007', 'DB09570')
('DB00007', 'DB00515')
('DB00007', 'DB00541')
('DB00007', 'DB00987')
('DB00007', 'DB01168')
('DB00007', 'DB01248')
('DB00007', 'DB05109')
('DB00007', 'DB01229')
('DB00007', 'DB11986')
('DB00007', 'DB16390')
('DB00007', 'DB11697')
('DB00007', 'DB12874')
('DB00008', 'DB00059')
('DB00008', 'DB00073')
('DB00008', 'DB00242')
('DB00008', 'DB00276')
('DB00008', 'DB00290')
('DB00008', 'DB00291')
('DB00008', 'DB00293')
('DB00008', 'DB00305')
('DB00008', 'DB00307')
('DB00008', 'DB00309')
('DB00008', 'DB00322')
('DB00008', 'DB00352')
('DB00008', 'DB00361')
('DB00008', 'DB00398')
('DB00008', 'DB00428')
('DB00008', 'DB00432')
('DB00008', 'DB00441')
('DB00008', 'DB00488')
('DB00008', 'DB00515')
('DB00008', 'DB00526')
('DB00008', 'DB00531')
('DB00008', 'DB00541')
('DB00008', 'DB00544')
('DB00008', 'DB00563')
('DB00008', 'DB00570')
('DB00008', 'DB00619')
('DB00008', 'DB00631')
('DB00008', 'DB00642')
('DB00008', 'DB00755')
('DB00008', 'DB00762')
('DB00008', 'DB00853')
('DB00008', 'DB00888')
('DB00008', 'DB00958')
('DB00008', 'DB00970')
('DB00008', 'DB00987')
('DB00008', 'DB01005')
('DB00008', 'DB01008')
('DB00008', 'DB01030')
('DB00008', 'DB01033')
('DB00008', 'DB01042')
('DB00008', 'DB01073')
('DB00008', 'DB01101')
('DB00008', 'DB01168')
('DB00008', 'DB01181')
('DB00008', 'DB01196')
('DB00008', 'DB01229')
('DB00008', 'DB01248')
('DB00008', 'DB01254')
('DB00008', 'DB01268')
('DB00008', 'DB04868')
('DB00008', 'DB05015')
('DB00008', 'DB05109')
('DB00008', 'DB05773')
('DB00008', 'DB06603')
('DB00008', 'DB06769')
('DB00008', 'DB06772')
('DB00008', 'DB08870')
('DB00008', 'DB08871')
('DB00008', 'DB08889')
('DB00008', 'DB08935')
('DB00008', 'DB09052')
('DB00008', 'DB09053')
('DB00008', 'DB09054')
('DB00008', 'DB09073')
('DB00008', 'DB09074')
('DB00008', 'DB09077')
('DB00008', 'DB11616')
('DB00008', 'DB12902')
('DB00008', 'DB13809')
('DB00008', 'DB06366')
('DB00008', 'DB00112')
('DB00008', 'DB11967')
('DB00008', 'DB12332')
('DB00008', 'DB11689')
('DB00008', 'DB06626')
('DB00008', 'DB09256')
('DB00008', 'DB13874')
('DB00008', 'DB12978')
('DB00008', 'DB06650')
('DB00009', 'DB01254')
('DB00009', 'DB09053')
('DB00009', 'DB08935')
('DB00009', 'DB01181')
('DB00009', 'DB04865')
('DB00009', 'DB06266')
('DB00009', 'DB01168')
('DB00009', 'DB00073')
('DB00009', 'DB00276')
('DB00009', 'DB00291')
('DB00009', 'DB00305')
('DB00009', 'DB00307')
('DB00009', 'DB00309')
('DB00009', 'DB00352')
('DB00009', 'DB00361')
('DB00009', 'DB00398')
('DB00009', 'DB00428')
('DB00009', 'DB00488')
('DB00009', 'DB00515')
('DB00009', 'DB00526')
('DB00009', 'DB00531')
('DB00009', 'DB00570')
('DB00009', 'DB00619')
('DB00009', 'DB00762')
('DB00009', 'DB00853')
('DB00009', 'DB00888')
('DB00009', 'DB00958')
('DB00009', 'DB00970')
('DB00009', 'DB00987')
('DB00009', 'DB01008')
('DB00009', 'DB01030')
('DB00009', 'DB01033')
('DB00009', 'DB01042')
('DB00009', 'DB01229')
('DB00009', 'DB01248')
('DB00009', 'DB04868')
('DB00009', 'DB05015')
('DB00009', 'DB05109')
('DB00009', 'DB05773')
('DB00009', 'DB06769')
('DB00009', 'DB06772')
('DB00009', 'DB08871')
('DB00009', 'DB08889')
('DB00009', 'DB09052')
('DB00009', 'DB09073')
('DB00009', 'DB09074')
('DB00009', 'DB09077')
('DB00009', 'DB09079')
('DB00009', 'DB15575')
('DB00011', 'DB00059')
('DB00011', 'DB00073')
('DB00011', 'DB00242')
('DB00011', 'DB00276')
('DB00011', 'DB00290')
('DB00011', 'DB00291')
('DB00011', 'DB00293')
('DB00011', 'DB00305')
('DB00011', 'DB00307')
('DB00011', 'DB00309')
('DB00011', 'DB00322')
('DB00011', 'DB00352')
('DB00011', 'DB00361')
('DB00011', 'DB00398')
('DB00011', 'DB00428')
('DB00011', 'DB00432')
('DB00011', 'DB00441')
('DB00011', 'DB00488')
('DB00011', 'DB00515')
('DB00011', 'DB00526')
('DB00011', 'DB00531')
('DB00011', 'DB00541')
('DB00011', 'DB00544')
('DB00011', 'DB00563')
('DB00011', 'DB00570')
('DB00011', 'DB00619')
('DB00011', 'DB00631')
('DB00011', 'DB00642')
('DB00011', 'DB00762')
('DB00011', 'DB00853')
('DB00011', 'DB00888')
('DB00011', 'DB00958')
('DB00011', 'DB00970')
('DB00011', 'DB00987')
('DB00011', 'DB01005')
('DB00011', 'DB01008')
('DB00011', 'DB01030')
('DB00011', 'DB01033')
('DB00011', 'DB01042')
('DB00011', 'DB01073')
('DB00011', 'DB01101')
('DB00011', 'DB01168')
('DB00011', 'DB01181')
('DB00011', 'DB01196')
('DB00011', 'DB01229')
('DB00011', 'DB01248')
('DB00011', 'DB01254')
('DB00011', 'DB01268')
('DB00011', 'DB04868')
('DB00011', 'DB05015')
('DB00011', 'DB05109')
('DB00011', 'DB05773')
('DB00011', 'DB06603')
('DB00011', 'DB06769')
('DB00011', 'DB06772')
('DB00011', 'DB08870')
('DB00011', 'DB08871')
('DB00011', 'DB08889')
('DB00011', 'DB08935')
('DB00011', 'DB09052')
('DB00011', 'DB09053')
('DB00011', 'DB09054')
('DB00011', 'DB09073')
('DB00011', 'DB09074')
('DB00011', 'DB09077')
('DB00011', 'DB11616')
('DB00011', 'DB12902')
('DB00011', 'DB11967')
('DB00011', 'DB12332')
('DB00011', 'DB11689')
('DB00011', 'DB06626')
('DB00011', 'DB09256')
('DB00011', 'DB13874')
('DB00011', 'DB06650')
('DB00012', 'DB00531')
